FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
12/11/2016,4,6,1,2,8,2,1,3,3,2,8,5,1,5,0,2,20,9,3,18,22,13,6,16,21
12/11/2016,5,3,1,2,5,2,1,0,3,2,10,5,1,5,0,1,17,2,3,20,22,12,6,18,21
12/11/2016,6,1,1,2,1,1,1,0,5,0,11,4,1,5,0,2,13,1,3,22,10,17,4,15,12
12/11/2016,7,1,1,2,1,1,1,0,3,0,3,2,1,2,0,2,11,0,3,18,7,17,3,12,6
12/11/2016,8,1,2,3,1,2,1,0,2,1,0,2,1,1,1,2,16,2,3,16,3,17,2,5,5
12/11/2016,9,4,4,5,6,3,2,3,6,3,3,3,3,3,4,5,21,9,6,18,15,20,4,5,10
12/11/2016,10,7,10,10,14,16,12,12,16,9,13,15,11,13,9,16,26,19,16,21,21,38,13,17,20
12/11/2016,11,19,19,22,25,29,25,22,21,15,24,24,23,24,25,30,33,28,25,31,33,39,22,27,30
12/11/2016,12,36,38,41,33,41,35,37,29,32,40,39,40,40,36,49,49,42,41,44,38,42,34,43,45
12/11/2016,13,52,46,62,42,48,48,42,39,49,51,53,49,51,48,62,60,55,54,56,49,58,49,51,55
12/11/2016,14,50,41,69,54,51,50,45,46,49,53,52,53,53,54,62,57,62,54,63,61,51,49,62,65
12/11/2016,15,44,43,50,57,50,50,60,52,54,62,58,66,62,51,67,67,65,65,76,61,63,55,68,67
12/11/2016,16,38,49,43,47,51,59,60,48,51,64,56,71,64,44,53,77,63,87,70,54,70,58,68,71
12/11/2016,17,41,50,45,45,51,52,48,47,53,53,49,57,53,41,48,71,80,68,72,53,63,52,68,64
12/11/2016,18,39,39,45,35,34,41,30,40,34,39,37,40,39,34,48,67,69,41,59,41,37,38,52,54
12/11/2016,19,17,20,33,23,19,26,10,15,16,26,28,23,26,19,45,58,40,20,46,19,30,15,28,9
12/11/2016,20,15,13,26,19,8,10,9,7,8,15,15,14,15,18,27,50,31,6,43,13,24,19,19,17
12/11/2016,21,10,12,9,15,11,1,14,6,9,9,10,7,9,13,4,34,23,16,28,22,20,14,13,13
12/11/2016,22,7,4,7,7,2,1,9,4,3,10,15,4,10,12,5,25,11,8,14,16,15,7,7,14
12/11/2016,23,2,2,3,11,2,1,5,4,1,4,5,2,4,11,3,20,7,2,19,15,23,5,3,9
12/11/2016,24,12,11,11,1,3,5,11,8,4,9,9,4,7,15,2,11,8,4,13,10,14,11,9,11
12/12/2016,1,12,4,16,5,2,0,15,3,5,10,4,3,6,11,2,15,9,4,8,12,14,15,13,14
12/12/2016,2,14,1,3,6,2,1,9,4,1,10,7,1,6,6,1,15,10,3,13,15,12,12,14,18
12/12/2016,3,12,1,3,4,1,1,6,3,4,10,4,1,5,4,2,18,10,3,18,19,13,6,13,15
12/12/2016,4,1,1,2,18,10,0,17,5,2,7,9,4,7,4,2,17,2,2,28,8,11,11,17,13
12/12/2016,5,1,1,2,20,5,1,12,3,7,3,5,1,3,1,2,19,5,2,26,6,9,3,15,16
12/12/2016,6,1,1,2,3,2,0,3,2,2,1,2,1,1,0,2,22,3,2,22,5,7,3,11,10
12/12/2016,7,1,1,4,1,1,1,2,2,1,1,1,1,1,1,2,25,2,2,26,3,5,1,3,2
12/12/2016,8,1,2,4,1,2,1,1,3,1,2,2,1,2,1,2,25,2,3,28,3,5,2,4,3
12/12/2016,9,4,4,6,6,4,2,3,4,2,4,4,5,4,8,3,28,6,6,21,18,10,3,9,18
12/12/2016,10,10,11,11,14,10,7,11,11,6,11,9,14,9,19,10,30,18,13,17,23,36,8,13,34
12/12/2016,11,24,25,26,30,28,14,26,26,19,25,22,29,24,33,25,40,33,25,33,28,42,27,28,38
12/12/2016,12,36,35,36,37,38,34,36,33,34,39,39,39,38,42,45,50,45,39,41,39,43,44,42,41
12/12/2016,13,43,44,51,43,49,47,42,43,46,52,50,54,52,48,56,56,53,53,53,47,51,55,54,55
12/12/2016,14,54,52,67,52,49,55,52,51,52,62,60,66,60,53,63,72,66,66,67,56,59,63,68,71
12/12/2016,15,72,61,79,60,58,60,57,57,57,71,70,76,67,54,72,81,76,75,80,65,61,66,77,81
12/12/2016,16,81,72,86,63,67,55,59,59,63,78,76,83,74,59,79,82,80,81,86,68,58,69,87,85
12/12/2016,17,79,70,88,61,75,52,56,59,61,79,80,81,75,60,86,81,79,86,86,68,67,68,91,87
12/12/2016,18,67,57,66,42,58,38,36,45,44,68,72,67,65,53,81,61,71,84,73,60,60,61,65,61
12/12/2016,19,27,17,54,19,23,20,22,18,13,35,45,34,27,32,42,66,63,40,66,40,50,36,43,17
12/12/2016,20,10,12,21,25,3,3,10,3,3,5,5,6,5,21,20,67,33,17,64,27,35,29,31,25
12/12/2016,21,7,10,14,11,7,4,3,2,5,5,6,2,7,19,18,67,31,12,49,35,40,19,29,23
12/12/2016,22,4,6,18,8,2,7,12,2,4,3,5,2,2,20,6,62,25,5,26,25,39,4,7,25
12/12/2016,23,3,9,6,17,2,4,26,7,0,2,3,1,1,18,28,26,15,3,35,24,33,15,11,16
12/12/2016,24,5,7,5,15,2,1,20,5,0,7,13,6,1,14,13,14,2,2,31,18,30,13,10,16
12/13/2016,1,14,13,3,11,5,1,15,11,0,16,16,10,3,8,6,20,10,3,36,19,34,18,15,19
12/13/2016,2,26,9,2,20,6,1,17,12,10,20,12,9,5,10,14,25,8,3,38,23,32,23,22,18
12/13/2016,3,12,1,3,22,10,0,19,4,7,18,15,8,4,6,5,27,10,3,35,20,31,20,21,24
12/13/2016,4,2,1,3,17,7,1,18,7,2,7,7,8,4,3,2,31,10,3,38,20,34,3,20,16
12/13/2016,5,2,1,3,16,4,1,16,5,1,3,3,2,4,3,2,30,12,2,36,16,34,1,24,17
12/13/2016,6,1,1,3,7,2,1,6,2,1,1,2,1,1,1,2,32,9,3,34,9,34,1,15,9
12/13/2016,7,1,1,4,1,2,1,2,2,0,1,1,1,1,1,2,33,5,3,31,2,35,1,3,4
12/13/2016,8,1,2,5,2,2,1,1,3,1,1,2,2,1,1,2,32,3,3,26,2,37,2,4,6
12/13/2016,9,4,5,5,5,3,2,3,4,2,4,5,6,5,5,3,33,4,4,9,4,31,3,10,15
12/13/2016,10,12,13,11,14,8,8,8,12,7,12,11,11,9,14,13,40,22,9,22,13,49,10,18,19
12/13/2016,11,29,24,29,24,21,20,28,20,18,26,22,19,19,29,33,50,36,25,30,30,57,21,31,27
12/13/2016,12,40,42,45,29,36,42,42,33,41,41,39,42,35,52,60,60,55,46,49,44,54,40,51,55
12/13/2016,13,61,58,59,59,63,60,58,53,60,66,66,62,62,61,76,72,71,64,69,60,66,62,71,70
12/13/2016,14,68,68,67,68,75,68,68,70,72,78,82,82,78,65,93,87,89,77,83,73,80,77,79,86
12/13/2016,15,74,71,72,73,91,77,87,76,76,95,92,102,92,65,96,113,102,98,91,78,92,84,94,94
12/13/2016,16,70,70,68,69,79,79,85,72,74,106,100,105,88,64,99,118,108,102,103,81,96,90,102,101
12/13/2016,17,66,68,62,69,72,68,78,63,70,91,81,89,63,64,88,118,102,86,105,80,96,72,101,103
12/13/2016,18,55,55,59,58,46,61,53,54,52,76,61,64,42,60,74,107,79,56,83,54,84,55,75,76
12/13/2016,19,35,40,51,37,12,42,46,19,14,29,18,13,12,38,37,87,68,14,75,32,61,32,35,9
12/13/2016,20,8,12,31,30,2,17,38,10,3,16,10,8,5,25,41,70,35,7,63,35,66,24,30,7
12/13/2016,21,7,11,11,28,2,3,13,2,8,4,7,5,11,11,5,50,22,8,48,32,53,21,21,10
12/13/2016,22,17,6,12,9,1,9,20,2,5,2,2,3,3,17,4,28,17,7,38,26,32,16,6,10
12/13/2016,23,11,8,15,12,1,12,28,5,12,4,2,2,2,26,2,24,10,4,32,26,37,19,9,8
12/13/2016,24,13,1,17,16,3,6,31,13,16,12,5,1,1,30,2,24,16,4,32,29,37,21,14,15
12/14/2016,1,22,1,35,21,11,1,29,15,19,17,10,5,11,25,2,27,26,4,29,33,37,25,18,18
12/14/2016,2,21,1,27,30,10,1,38,13,8,20,19,13,14,17,2,31,30,8,38,37,39,29,22,21
12/14/2016,3,14,1,11,35,10,1,35,2,14,28,18,13,8,7,2,37,29,11,44,39,48,32,31,31
12/14/2016,4,3,1,3,34,5,1,35,8,10,7,17,4,10,7,2,43,19,4,47,38,45,29,32,31
12/14/2016,5,1,2,3,32,4,1,25,14,10,6,5,1,1,2,2,45,15,3,43,28,46,6,32,25
12/14/2016,6,1,1,3,17,2,0,12,3,0,2,1,1,1,1,2,42,18,4,44,19,46,3,21,7
12/14/2016,7,1,1,5,1,1,1,1,2,3,1,1,2,2,1,2,42,3,4,43,3,44,1,16,2
12/14/2016,8,2,2,4,2,2,1,2,3,1,2,2,2,2,2,2,40,2,4,40,2,45,2,9,3
12/14/2016,9,6,5,6,7,4,4,5,5,4,4,6,6,6,8,4,40,10,9,31,13,33,4,11,10
12/14/2016,10,13,12,16,19,8,12,14,15,10,11,15,13,13,23,15,47,22,22,29,23,45,9,19,17
12/14/2016,11,32,30,31,37,29,28,31,29,18,23,27,32,27,40,35,36,39,34,38,37,51,24,33,36
12/14/2016,12,46,51,47,44,40,43,44,36,35,43,42,47,38,51,47,49,49,50,45,47,51,41,43,45
12/14/2016,13,46,63,48,46,53,61,57,38,53,60,59,58,49,59,69,65,65,61,62,64,60,67,63,68
12/14/2016,14,63,63,55,54,69,70,66,51,75,72,72,72,65,63,82,79,79,75,80,77,74,72,76,88
12/14/2016,15,74,69,61,61,79,77,66,66,87,83,78,82,75,68,96,97,97,97,90,86,86,70,87,97
12/14/2016,16,78,75,62,72,83,79,76,71,91,84,88,92,86,74,99,107,99,91,99,93,93,76,97,97
12/14/2016,17,80,75,62,70,78,77,76,69,92,87,86,85,79,71,98,109,99,96,102,93,101,71,99,96
12/14/2016,18,64,59,59,61,71,56,51,53,72,76,69,70,63,62,74,99,88,92,77,74,83,48,72,73
12/14/2016,19,31,33,49,38,12,35,17,19,25,19,28,16,18,32,56,84,72,55,91,52,69,14,53,48
12/14/2016,20,9,15,22,30,13,12,23,7,12,3,23,11,12,19,36,80,48,23,64,34,64,17,34,23
12/14/2016,21,4,6,15,25,7,3,32,8,8,10,10,7,2,17,8,65,43,5,44,22,57,18,11,13
12/14/2016,22,4,5,13,14,7,1,28,7,2,6,14,8,4,13,7,33,20,5,43,17,50,12,16,6
12/14/2016,23,7,4,13,12,4,1,19,7,1,3,9,6,2,12,19,29,10,5,37,13,41,10,9,9
12/14/2016,24,11,7,9,6,7,4,24,11,1,4,8,4,2,11,2,27,3,4,30,10,33,5,10,7
12/15/2016,1,14,4,4,12,13,3,25,12,1,11,12,5,5,10,2,21,2,4,11,2,29,12,6,11
12/15/2016,2,13,9,2,10,12,4,26,12,1,17,17,11,6,2,2,15,1,9,15,2,28,13,2,4
12/15/2016,3,8,12,1,9,11,1,21,12,2,17,16,8,2,5,2,7,1,5,15,9,26,7,3,14
12/15/2016,4,1,12,1,18,10,0,15,13,1,18,12,11,10,3,2,14,4,4,12,11,27,7,6,5
12/15/2016,5,1,7,2,19,3,0,11,13,3,15,14,5,6,0,2,13,3,4,13,4,29,2,2,6
12/15/2016,6,1,2,2,12,2,0,3,2,1,9,4,0,1,0,2,17,4,3,13,6,21,3,2,5
12/15/2016,7,1,1,1,2,2,0,1,3,0,1,1,0,1,0,2,12,2,3,9,1,23,3,1,1
12/15/2016,8,1,1,2,3,1,1,1,2,1,1,2,1,1,1,2,11,2,4,5,5,28,2,1,2
12/15/2016,9,1,3,3,4,2,1,9,4,2,3,2,1,2,3,2,15,2,4,12,7,19,6,8,8
12/15/2016,10,9,9,6,10,5,3,11,7,6,4,5,3,3,16,3,17,4,6,13,13,30,8,10,14
12/15/2016,11,18,18,15,13,13,20,16,11,13,10,12,8,9,25,6,22,10,9,21,23,38,15,16,22
12/15/2016,12,24,27,24,21,19,32,21,16,27,23,26,24,20,31,13,34,20,28,31,36,37,26,26,34
12/15/2016,13,43,42,39,42,36,40,34,34,42,43,44,40,37,39,35,47,38,44,43,41,39,40,40,42
12/15/2016,14,55,54,53,54,52,46,52,55,54,65,60,61,53,45,59,65,67,58,58,51,51,54,61,60
12/15/2016,15,63,59,60,58,66,42,67,66,54,79,73,79,65,31,84,81,87,72,74,59,52,66,75,70
12/15/2016,16,45,29,57,46,73,43,67,58,38,83,79,79,66,23,92,83,84,77,79,56,54,65,80,73
12/15/2016,17,17,34,19,27,45,37,48,18,27,81,65,69,48,18,64,81,82,76,71,49,53,57,72,44
12/15/2016,18,23,16,19,24,14,18,15,12,15,44,28,31,10,7,70,75,73,72,54,38,48,22,51,32
12/15/2016,19,32,15,41,10,3,17,6,6,11,10,9,14,3,12,57,65,67,25,23,18,41,7,25,14
12/15/2016,20,12,11,22,7,4,13,4,4,6,0,1,0,1,10,48,59,51,10,13,9,18,4,16,8
12/15/2016,21,4,9,4,10,3,14,6,3,4,0,1,5,2,9,19,31,40,33,9,7,9,2,4,7
12/15/2016,22,2,7,4,13,1,12,9,4,7,1,1,0,1,3,10,8,10,3,17,8,7,5,5,7
12/15/2016,23,1,6,2,12,1,9,6,3,7,1,2,0,1,5,3,2,2,1,13,4,16,3,4,5
12/15/2016,24,1,6,2,7,1,1,3,3,3,1,1,0,1,6,1,2,2,2,2,2,11,3,5,2
12/16/2016,1,1,4,2,3,2,0,1,3,2,0,1,0,1,2,1,3,6,2,2,10,9,1,5,6
12/16/2016,2,1,4,2,3,1,0,1,2,1,0,1,0,1,1,1,2,4,2,17,7,13,1,2,1
12/16/2016,3,1,7,2,1,1,0,1,2,1,0,1,1,1,0,1,2,3,2,4,2,17,2,2,2
12/16/2016,4,1,1,2,1,1,0,1,1,4,0,1,1,1,0,1,2,1,3,13,2,21,1,10,3
12/16/2016,5,1,0,3,3,1,0,1,0,4,0,1,1,1,0,1,1,1,1,18,2,19,1,5,4
12/16/2016,6,1,1,3,2,1,0,1,2,0,0,2,1,1,0,1,2,1,3,14,1,15,1,1,1
12/16/2016,7,1,1,3,1,1,1,1,2,1,1,2,2,1,0,1,2,2,3,11,1,16,2,1,1
12/16/2016,8,1,1,3,1,2,1,1,2,1,1,2,1,2,1,2,2,2,3,4,2,17,2,1,2
12/16/2016,9,3,3,4,2,2,1,1,3,3,2,4,3,2,3,3,5,6,6,7,5,13,3,4,7
12/16/2016,10,10,9,11,7,7,7,5,8,5,8,10,9,8,10,7,10,11,13,17,10,28,15,11,13
12/16/2016,11,23,25,23,17,19,16,19,16,13,23,23,23,19,26,15,24,29,28,31,22,30,26,25,26
12/16/2016,12,41,41,41,35,37,38,39,31,31,45,45,49,35,44,31,42,43,51,47,40,35,43,47,44
12/16/2016,13,61,55,74,51,51,55,54,38,55,67,64,67,55,52,43,52,49,64,58,50,60,60,68,58
12/16/2016,14,74,74,78,61,54,61,48,61,65,83,79,78,71,69,49,60,49,81,61,56,39,68,78,70
12/16/2016,15,76,58,86,41,52,56,46,49,49,82,86,69,77,73,31,45,37,66,69,49,47,66,83,80
12/16/2016,16,42,32,39,23,28,36,41,32,21,54,39,44,34,64,26,32,38,32,45,49,42,36,59,66
12/16/2016,17,31,20,34,23,26,33,40,26,17,27,28,31,22,32,24,29,31,33,39,39,28,23,35,35
12/16/2016,18,18,14,12,17,8,16,30,18,14,19,17,21,9,24,22,20,21,17,23,25,20,15,25,11
12/16/2016,19,3,1,3,11,2,1,4,3,7,5,2,3,2,3,4,9,17,5,12,11,16,3,5,5
12/16/2016,20,2,2,3,3,2,0,1,3,5,1,2,2,1,3,2,3,3,3,13,14,7,2,2,3
12/16/2016,21,1,3,17,7,1,1,1,6,18,1,2,1,1,3,3,4,6,3,20,13,9,3,1,4
12/16/2016,22,3,2,12,7,1,0,1,6,12,1,1,1,1,18,6,4,2,3,23,13,12,4,3,7
12/16/2016,23,1,7,2,2,1,0,1,4,6,0,1,0,1,13,4,6,12,3,5,9,13,2,1,2
12/16/2016,24,1,7,3,1,1,0,1,3,1,0,2,1,1,8,2,4,7,3,2,1,12,2,1,1
12/17/2016,1,2,1,3,1,1,0,1,2,1,1,2,1,1,2,3,13,7,3,1,1,16,2,1,1
12/17/2016,2,2,1,2,1,1,0,1,2,1,1,1,1,1,1,2,14,5,3,1,1,19,1,1,2
12/17/2016,3,1,0,2,1,1,1,1,2,1,1,2,1,1,1,2,30,2,3,1,2,17,2,5,4
12/17/2016,4,1,0,3,2,1,0,1,2,1,1,2,1,1,1,1,30,2,3,11,2,18,1,8,7
12/17/2016,5,1,1,2,1,1,1,1,2,1,0,1,1,1,1,1,26,2,3,12,5,16,2,3,5
12/17/2016,6,1,1,4,1,1,1,0,2,1,0,1,1,1,0,2,25,1,3,14,3,17,1,1,2
12/17/2016,7,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,22,4,3,14,3,24,2,1,2
12/17/2016,8,2,1,5,2,2,1,1,2,1,1,2,1,1,1,2,22,6,4,11,3,29,2,1,2
12/17/2016,9,4,3,7,4,3,2,3,4,2,7,5,4,4,5,4,25,8,8,15,12,30,5,5,14
12/17/2016,10,15,10,17,14,10,6,13,11,6,18,16,18,13,20,21,32,22,18,22,21,33,16,14,23
12/17/2016,11,34,27,34,26,27,23,27,28,17,32,34,35,24,34,35,43,39,33,38,28,34,30,39,32
12/17/2016,12,45,48,45,41,46,46,42,38,37,47,49,48,44,45,37,44,49,51,48,33,35,46,50,51
12/17/2016,13,53,56,57,50,58,59,40,58,51,57,64,63,56,50,40,43,49,54,51,36,39,57,59,55
12/17/2016,14,67,58,66,38,50,66,38,44,56,64,68,60,61,51,39,41,47,54,53,30,43,46,59,51
12/17/2016,15,64,57,58,35,65,61,45,49,46,68,69,54,55,57,40,43,42,52,40,34,41,61,69,51
12/17/2016,16,45,51,49,43,70,54,46,58,46,62,73,50,53,54,44,50,45,55,52,35,44,44,65,43
12/17/2016,17,41,52,46,49,46,47,40,43,50,43,54,44,54,47,48,49,51,48,45,34,45,39,57,39
12/17/2016,18,30,36,36,36,34,49,31,30,36,28,33,30,29,36,48,47,52,37,36,29,45,27,37,32
12/17/2016,19,25,23,23,22,26,29,22,23,18,16,16,21,19,30,37,41,46,31,34,28,41,25,29,29
12/17/2016,20,19,13,14,18,26,15,22,19,6,4,8,11,12,32,26,40,35,30,31,21,38,10,24,21
12/17/2016,21,14,7,7,7,19,7,11,14,12,9,10,15,9,27,13,36,20,23,29,13,30,3,10,20
12/17/2016,22,9,4,7,1,2,1,14,16,15,9,12,12,4,23,12,34,13,18,25,16,25,3,1,13
12/17/2016,23,7,7,11,1,1,1,1,8,8,11,7,7,2,13,8,33,6,9,26,19,24,2,1,13
12/17/2016,24,3,2,10,1,1,1,2,2,3,4,3,2,1,10,6,31,6,8,18,20,8,2,1,11
12/18/2016,1,2,1,3,1,1,0,1,2,1,1,2,1,1,2,3,13,7,3,1,1,16,2,1,1
12/18/2016,2,2,1,2,1,1,0,1,2,1,1,1,1,1,1,2,14,5,3,1,1,19,1,1,2
12/18/2016,3,1,0,2,1,1,1,1,2,1,1,2,1,1,1,2,30,2,3,1,2,17,2,5,4
12/18/2016,4,2,1,2,3,1,0,2,2,0,0,3,0,1,1,3,25,7,4,23,25,10,10,8,17
12/18/2016,5,2,0,4,3,1,0,1,2,0,0,4,1,1,1,2,23,7,3,21,25,11,11,12,19
12/18/2016,6,2,0,10,1,1,1,2,2,2,0,1,1,1,1,1,23,9,3,19,18,7,1,7,15
12/18/2016,7,1,1,1,1,1,0,1,2,0,1,1,1,1,0,2,18,6,3,20,5,5,1,6,8
12/18/2016,8,2,1,2,1,1,1,1,2,1,1,2,2,2,2,2,16,2,5,22,4,5,2,4,8
12/18/2016,9,8,3,4,4,4,2,5,5,5,6,7,7,6,6,3,20,8,11,18,11,8,5,8,8
12/18/2016,10,19,15,14,13,17,15,15,12,10,16,18,19,14,18,12,30,16,22,25,20,19,16,18,21
12/18/2016,11,32,33,29,28,32,34,29,31,30,33,34,30,33,35,32,41,35,33,35,28,33,35,34,37
12/18/2016,12,48,46,42,43,47,44,42,50,44,49,50,49,45,40,60,56,58,50,49,40,43,45,53,51
12/18/2016,13,49,52,51,53,57,58,62,57,57,62,61,59,56,47,81,73,73,60,61,53,53,57,65,59
12/18/2016,14,53,51,54,65,64,62,66,70,64,69,68,67,58,48,99,91,88,69,73,64,61,68,78,74
12/18/2016,15,58,54,55,73,73,63,80,79,63,82,78,77,66,46,93,86,98,77,80,67,63,76,88,82
12/18/2016,16,60,46,62,74,77,55,76,79,63,89,85,86,77,43,65,69,81,90,85,61,52,76,93,81
12/18/2016,17,42,38,53,70,72,43,61,75,49,80,74,87,70,41,59,58,57,81,84,43,42,63,79,42
12/18/2016,18,31,30,36,34,37,34,34,36,33,56,54,58,41,33,52,57,57,52,63,42,44,36,58,33
12/18/2016,19,23,24,24,27,20,30,29,21,25,27,27,22,24,20,33,55,58,24,45,30,43,24,32,26
12/18/2016,20,19,23,19,26,15,26,31,20,23,22,19,17,13,30,8,43,19,19,29,29,14,24,26,29
12/18/2016,21,20,24,29,20,16,24,28,19,13,20,18,19,17,27,15,22,19,16,28,28,12,24,29,30
12/18/2016,22,17,20,19,14,11,14,26,14,17,19,18,13,17,19,20,22,11,19,26,22,15,20,25,28
12/18/2016,23,11,15,14,16,16,17,19,16,16,15,11,8,16,12,9,17,7,11,22,24,23,18,24,27
12/18/2016,24,6,14,4,17,10,12,22,16,11,10,14,6,11,5,3,13,4,5,19,22,23,15,20,23
12/19/2016,1,2,11,5,18,9,6,12,11,5,20,16,14,10,2,2,13,2,4,16,20,21,11,12,18
12/19/2016,2,1,4,3,9,1,6,10,3,6,10,12,5,8,2,2,15,4,1,19,7,14,4,8,11
12/19/2016,3,2,1,2,11,1,11,13,4,3,6,3,2,2,4,2,14,3,2,10,10,12,10,8,9
12/19/2016,4,1,3,3,14,3,7,14,6,3,8,7,1,1,6,1,9,3,1,8,12,10,9,13,14
12/19/2016,5,5,11,3,15,1,4,13,5,10,8,2,1,2,6,2,4,2,1,12,10,14,9,13,6
12/19/2016,6,8,5,2,9,3,1,13,7,8,5,3,1,1,2,1,6,2,1,12,7,13,6,13,12
12/19/2016,7,5,3,2,3,2,0,4,4,2,1,3,1,1,1,2,5,1,1,8,12,7,4,9,11
12/19/2016,8,1,5,2,2,2,1,2,6,4,2,2,1,2,1,2,12,3,1,7,10,5,2,2,8
12/19/2016,9,2,5,3,10,6,11,8,7,11,6,6,4,3,1,3,13,5,7,10,8,8,6,9,8
12/19/2016,10,6,9,5,16,8,16,17,12,12,10,9,7,5,13,9,19,11,13,19,7,20,13,14,11
12/19/2016,11,17,21,17,22,16,23,25,17,17,16,13,13,13,27,21,21,20,21,17,17,23,23,21,18
12/19/2016,12,33,33,32,34,26,37,37,27,31,30,30,31,24,32,36,35,37,36,27,29,30,33,34,32
12/19/2016,13,40,34,36,40,43,41,41,42,42,37,41,41,38,32,48,49,48,43,40,47,41,38,43,50
12/19/2016,14,45,37,36,43,55,39,48,44,48,57,55,58,47,34,61,65,61,58,55,52,55,51,56,57
12/19/2016,15,49,37,43,40,54,40,49,43,38,68,63,64,49,35,67,76,79,65,65,58,61,61,65,68
12/19/2016,16,44,35,43,35,48,38,45,41,35,71,57,60,50,32,72,83,86,62,70,57,66,56,71,70
12/19/2016,17,34,28,27,33,38,40,35,32,32,58,49,54,46,28,75,81,87,55,68,50,65,47,69,65
12/19/2016,18,16,20,20,23,19,20,19,16,17,41,32,31,19,20,64,64,80,49,61,36,52,26,59,42
12/19/2016,19,12,13,14,11,6,16,9,6,9,9,10,4,5,11,26,44,47,12,35,21,35,7,15,14
12/19/2016,20,8,10,9,13,2,17,10,6,5,2,2,2,3,14,14,42,17,6,11,14,23,8,8,12
12/19/2016,21,4,9,13,13,2,18,11,6,10,6,2,1,1,9,16,7,1,5,10,12,14,9,9,12
12/19/2016,22,4,9,14,4,5,7,10,6,11,6,2,1,2,13,9,4,1,3,9,12,13,9,10,12
12/19/2016,23,4,8,15,2,3,4,12,8,8,3,4,1,2,12,2,6,4,3,9,13,10,10,11,10
12/19/2016,24,6,9,15,5,3,8,15,9,2,9,7,3,1,11,3,8,5,4,11,8,13,12,11,9
12/20/2016,1,8,8,11,13,3,4,16,11,2,9,8,4,1,12,3,13,7,4,5,11,16,13,10,10
12/20/2016,2,14,3,11,8,3,7,17,13,1,13,10,5,1,7,2,15,9,4,8,11,15,14,13,11
12/20/2016,3,13,1,15,8,3,5,19,13,2,13,7,2,1,9,2,14,11,3,14,13,16,15,14,10
12/20/2016,4,9,3,5,14,4,3,20,12,1,12,11,6,1,2,3,17,14,3,15,15,18,14,17,14
12/20/2016,5,2,2,5,14,1,1,17,10,1,10,5,2,1,1,2,16,14,3,11,13,15,10,16,13
12/20/2016,6,2,1,3,12,1,0,13,3,1,3,2,1,1,1,2,16,12,3,10,9,11,4,10,7
12/20/2016,7,1,1,2,10,1,1,7,4,1,1,2,1,1,1,2,15,10,3,8,9,8,3,2,8
12/20/2016,8,1,1,3,9,2,2,5,4,1,2,3,1,2,1,2,13,2,3,7,3,7,2,2,2
12/20/2016,9,3,7,4,10,4,8,10,6,5,8,5,4,5,4,3,17,4,4,12,8,16,8,7,8
12/20/2016,10,7,14,6,12,8,18,13,8,11,15,11,9,8,14,14,21,11,9,14,13,19,12,14,16
12/20/2016,11,19,20,16,17,17,22,19,16,18,18,16,16,17,21,15,25,17,17,17,19,19,16,18,21
12/20/2016,12,28,28,26,23,26,28,24,25,26,26,26,29,25,30,29,33,27,29,25,24,24,24,27,26
12/20/2016,13,36,34,33,33,34,37,33,33,35,36,39,41,36,40,42,43,41,37,36,30,30,35,38,35
12/20/2016,14,44,35,40,40,42,37,44,43,41,52,48,56,46,42,57,56,53,53,46,41,40,45,49,48
12/20/2016,15,45,34,46,42,45,39,53,45,40,61,59,65,52,40,71,69,65,62,58,50,53,54,61,60
12/20/2016,16,46,31,41,36,53,33,49,38,35,65,58,68,54,32,78,79,75,67,66,55,58,55,68,64
12/20/2016,17,28,27,29,28,26,34,32,27,31,60,50,62,37,28,69,81,80,69,72,53,63,45,68,66
